freq earlylow earlyhighmidlow midhighlatelow latehigh design BNSoptimised
2.476270e+03 1.449739e-22 1.173086e-22 1.015788e-22 2.654583e-23 1.318833e-23 1.056887e-23 8.975778e-23
2.481980e+03 1.453008e-22 1.175780e-22 1.018121e-22 2.659807e-23 1.321453e-23 1.058974e-23 8.999610e-23
2.487703e+03 1.456285e-22 1.178479e-22 1.020459e-22 2.665045e-23 1.324080e-23 1.061067e-23 9.023514e-23
2.493440e+03 1.459570e-22 1.181185e-22 1.022803e-22 2.670297e-23 1.326714e-23 1.063165e-23 9.047440e-23
2.499190e+03 1.462862e-22 1.183897e-22 1.025152e-22 2.675562e-23 1.329355e-23 1.065269e-23 9.071430e-23
2.504953e+03 1.466162e-22 1.186616e-22 1.027506e-22 2.680842e-23 1.332002e-23 1.067378e-23 9.095483e-23
2.510729e+03 1.469470e-22 1.189340e-22 1.029866e-22 2.686135e-23 1.334657e-23 1.069493e-23 9.119558e-23
2.516519e+03 1.472786e-22 1.192071e-22 1.032232e-22 2.691442e-23 1.337318e-23 1.071614e-23 9.143697e-23
2.522322e+03 1.476109e-22 1.194809e-22 1.034603e-22 2.696764e-23 1.339987e-23 1.073740e-23 9.167910e-23
2.528139e+03 1.479440e-22 1.197552e-22 1.036979e-22 2.702099e-23 1.342663e-23 1.075872e-23 9.192135e-23
2.533969e+03 1.482780e-22 1.200302e-22 1.039361e-22 2.707448e-23 1.345346e-23 1.078009e-23 9.216425e-23
2.539812e+03 1.486126e-22 1.203058e-22 1.041748e-22 2.712812e-23 1.348035e-23 1.080153e-23 9.240789e-23
2.545669e+03 1.489481e-22 1.205821e-22 1.044141e-22 2.718190e-23 1.350732e-23 1.082302e-23 9.265176e-23
2.551539e+03 1.492844e-22 1.208590e-22 1.046539e-22 2.723582e-23 1.353436e-23 1.084456e-23 9.289627e-23
2.557423e+03 1.496214e-22 1.211365e-22 1.048943e-22 2.728988e-23 1.356148e-23 1.086617e-23 9.314143e-23
2.563321e+03 1.499593e-22 1.214147e-22 1.051352e-22 2.734408e-23 1.358866e-23 1.088783e-23 9.338693e-23
2.569232e+03 1.502979e-22 1.216936e-22 1.053767e-22 2.739843e-23 1.361591e-23 1.090954e-23 9.363297e-23
2.575156e+03 1.506374e-22 1.219730e-22 1.056188e-22 2.745291e-23 1.364324e-23 1.093132e-23 9.387935e-23
2.581095e+03 1.509776e-22 1.222531e-22 1.058614e-22 2.750755e-23 1.367063e-23 1.095315e-23 9.412680e-23
2.587047e+03 1.513186e-22 1.225339e-22 1.061046e-22 2.756232e-23 1.369810e-23 1.097504e-23 9.437406e-23
2.593012e+03 1.516604e-22 1.228153e-22 1.063483e-22 2.761724e-23 1.372564e-23 1.099699e-23 9.462250e-23
2.598992e+03 1.520031e-22 1.230974e-22 1.065926e-22 2.767230e-23 1.375326e-23 1.101900e-23 9.487108e-23
2.604985e+03 1.523465e-22 1.233801e-22 1.068374e-22 2.772751e-23 1.378094e-23 1.104106e-23 9.512000e-23
2.610992e+03 1.526908e-22 1.236635e-22 1.070829e-22 2.778286e-23 1.380870e-23 1.106318e-23 9.537010e-23
2.617013e+03 1.530358e-22 1.239475e-22 1.073289e-22 2.783836e-23 1.383653e-23 1.108537e-23 9.562034e-23
2.623048e+03 1.533817e-22 1.242322e-22 1.075754e-22 2.789400e-23 1.386443e-23 1.110761e-23 9.587093e-23
2.629097e+03 1.537283e-22 1.245175e-22 1.078226e-22 2.794979e-23 1.389241e-23 1.112990e-23 9.612218e-23
2.635160e+03 1.540758e-22 1.248035e-22 1.080703e-22 2.800572e-23 1.392046e-23 1.115226e-23 9.637419e-23
2.641236e+03 1.544241e-22 1.250901e-22 1.083185e-22 2.806180e-23 1.394858e-23 1.117468e-23 9.662645e-23
2.647327e+03 1.547733e-22 1.253774e-22 1.085674e-22 2.811803e-23 1.397677e-23 1.119715e-23 9.687938e-23
2.653432e+03 1.551232e-22 1.256654e-22 1.088168e-22 2.817440e-23 1.400505e-23 1.121969e-23 9.713307e-23
2.659551e+03 1.554739e-22 1.259541e-22 1.090668e-22 2.823094e-23 1.403342e-23 1.124232e-23 9.738703e-23
2.665684e+03 1.558255e-22 1.262434e-22 1.093174e-22 2.828762e-23 1.406187e-23 1.126501e-23 9.764165e-23
2.671831e+03 1.561779e-22 1.265334e-22 1.095685e-22 2.834441e-23 1.409030e-23 1.128765e-23 9.789663e-23
2.677992e+03 1.565312e-22 1.268240e-22 1.098203e-22 2.840137e-23 1.411886e-23 1.131041e-23 9.815228e-23
2.684167e+03 1.568852e-22 1.271153e-22 1.100726e-22 2.845848e-23 1.414750e-23 1.133324e-23 9.840829e-23
2.690357e+03 1.572401e-22 1.274073e-22 1.103255e-22 2.851574e-23 1.417621e-23 1.135613e-23 9.866498e-23
2.696561e+03 1.575958e-22 1.277000e-22 1.105790e-22 2.857315e-23 1.420500e-23 1.137908e-23 9.892245e-23
2.702779e+03 1.579524e-22 1.279933e-22 1.108331e-22 2.863071e-23 1.423386e-23 1.140210e-23 9.918018e-23
2.709012e+03 1.583098e-22 1.282874e-22 1.110877e-22 2.868842e-23 1.426280e-23 1.142517e-23 9.943859e-23
2.715259e+03 1.586680e-22 1.285821e-22 1.113429e-22 2.874628e-23 1.429181e-23 1.144830e-23 9.969736e-23
2.721521e+03 1.590271e-22 1.288775e-22 1.115988e-22 2.880429e-23 1.432090e-23 1.147149e-23 9.995692e-23
2.727796e+03 1.593870e-22 1.291735e-22 1.118552e-22 2.886245e-23 1.435006e-23 1.149474e-23 1.002168e-22
2.734087e+03 1.597478e-22 1.294703e-22 1.121122e-22 2.892076e-23 1.437930e-23 1.151805e-23 1.004769e-22
2.740392e+03 1.601094e-22 1.297677e-22 1.123698e-22 2.897922e-23 1.440862e-23 1.154143e-23 1.007391e-22
2.746711e+03 1.604718e-22 1.300658e-22 1.126280e-22 2.903784e-23 1.443801e-23 1.156486e-23 1.010000e-22
2.753045e+03 1.608351e-22 1.303646e-22 1.128868e-22 2.909660e-23 1.446747e-23 1.158836e-23 1.012622e-22
2.759393e+03 1.611992e-22 1.306641e-22 1.131462e-22 2.915552e-23 1.449702e-23 1.161191e-23 1.015251e-22
2.765756e+03 1.615642e-22 1.309643e-22 1.134062e-22 2.921459e-23 1.452664e-23 1.163553e-23 1.017889e-22
2.772134e+03 1.619301e-22 1.312652e-22 1.136668e-22 2.927382e-23 1.455633e-23 1.165921e-23 1.020522e-22
2.778527e+03 1.622968e-22 1.315668e-22 1.139280e-22 2.933319e-23 1.458610e-23 1.168295e-23 1.023169e-22
2.784934e+03 1.626644e-22 1.318690e-22 1.141898e-22 2.939272e-23 1.461595e-23 1.170676e-23 1.025822e-22
2.791356e+03 1.630328e-22 1.321720e-22 1.144522e-22 2.945241e-23 1.464588e-23 1.173062e-23 1.028468e-22
2.797793e+03 1.634021e-22 1.324757e-22 1.147152e-22 2.951225e-23 1.467588e-23 1.175455e-23 1.031141e-22
2.804245e+03 1.637723e-22 1.327801e-22 1.149789e-22 2.957224e-23 1.470596e-23 1.177854e-23 1.033802e-22
2.810711e+03 1.641433e-22 1.330851e-22 1.152431e-22 2.963239e-23 1.473612e-23 1.180259e-23 1.036481e-22
2.817193e+03 1.645152e-22 1.333909e-22 1.155079e-22 2.969269e-23 1.476636e-23 1.182670e-23 1.039151e-22
2.823689e+03 1.648880e-22 1.336974e-22 1.157734e-22 2.975316e-23 1.479668e-23 1.185089e-23 1.041840e-22
2.830201e+03 1.652616e-22 1.340046e-22 1.160394e-22 2.981377e-23 1.482708e-23 1.187513e-23 1.044530e-22
2.836727e+03 1.656361e-22 1.343125e-22 1.163061e-22 2.987455e-23 1.485755e-23 1.189944e-23 1.047229e-22
2.843269e+03 1.660115e-22 1.346211e-22 1.165734e-22 2.993548e-23 1.488811e-23 1.192381e-23 1.049930e-22
2.849825e+03 1.663878e-22 1.349305e-22 1.168413e-22 2.999657e-23 1.491874e-23 1.194824e-23 1.052628e-22
2.856397e+03 1.667649e-22 1.352405e-22 1.171098e-22 3.005781e-23 1.494945e-23 1.197274e-23 1.055349e-22
2.862984e+03 1.671430e-22 1.355512e-22 1.173790e-22 3.011922e-23 1.498024e-23 1.199730e-23 1.058072e-22
2.869586e+03 1.675219e-22 1.358627e-22 1.176488e-22 3.018078e-23 1.501111e-23 1.202192e-23 1.060788e-22
2.876204e+03 1.679017e-22 1.361749e-22 1.179192e-22 3.024249e-23 1.504206e-23 1.204661e-23 1.063521e-22
2.882836e+03 1.682824e-22 1.364878e-22 1.181902e-22 3.030437e-23 1.507308e-23 1.207136e-23 1.066258e-22
2.889484e+03 1.686639e-22 1.368015e-22 1.184618e-22 3.036641e-23 1.510419e-23 1.209618e-23 1.069002e-22
2.896147e+03 1.690464e-22 1.371158e-22 1.187341e-22 3.042860e-23 1.513538e-23 1.212106e-23 1.071749e-22
2.902826e+03 1.694298e-22 1.374309e-22 1.190070e-22 3.049096e-23 1.516664e-23 1.214600e-23 1.074498e-22
2.909519e+03 1.698141e-22 1.377468e-22 1.192805e-22 3.055347e-23 1.519799e-23 1.217101e-23 1.077260e-22
2.916229e+03 1.701992e-22 1.380633e-22 1.195547e-22 3.061615e-23 1.522942e-23 1.219608e-23 1.080030e-22
2.922954e+03 1.705853e-22 1.383806e-22 1.198295e-22 3.067899e-23 1.526092e-23 1.222121e-23 1.082802e-22
2.929694e+03 1.709723e-22 1.386986e-22 1.201049e-22 3.074198e-23 1.529251e-23 1.224641e-23 1.085582e-22
2.936450e+03 1.713601e-22 1.390173e-22 1.203810e-22 3.080514e-23 1.532418e-23 1.227168e-23 1.088360e-22
2.943222e+03 1.717489e-22 1.393368e-22 1.206577e-22 3.086846e-23 1.535593e-23 1.229701e-23 1.091151e-22
2.950008e+03 1.721386e-22 1.396570e-22 1.209350e-22 3.093194e-23 1.538776e-23 1.232241e-23 1.093939e-22
2.956811e+03 1.725292e-22 1.399780e-22 1.212130e-22 3.099559e-23 1.541967e-23 1.234787e-23 1.096741e-22
2.963630e+03 1.729207e-22 1.402997e-22 1.214916e-22 3.105940e-23 1.545166e-23 1.237339e-23 1.099550e-22
2.970464e+03 1.733132e-22 1.406221e-22 1.217709e-22 3.112337e-23 1.548374e-23 1.239898e-23 1.102372e-22
2.977314e+03 1.737065e-22 1.409453e-22 1.220508e-22 3.118750e-23 1.551589e-23 1.242464e-23 1.105182e-22
2.984180e+03 1.741008e-22 1.412692e-22 1.223313e-22 3.125180e-23 1.554813e-23 1.245036e-23 1.108010e-22
2.991061e+03 1.744960e-22 1.415939e-22 1.226125e-22 3.131626e-23 1.558046e-23 1.247616e-23 1.110840e-22
2.997958e+03 1.748921e-22 1.419193e-22 1.228944e-22 3.138090e-23 1.561288e-23 1.250204e-23 1.113679e-22
3.004872e+03 1.752891e-22 1.422455e-22 1.231769e-22 3.144570e-23 1.564539e-23 1.252799e-23 1.116521e-22
3.011801e+03 1.756871e-22 1.425725e-22 1.234601e-22 3.151067e-23 1.567798e-23 1.255401e-23 1.119370e-22
3.018746e+03 1.760860e-22 1.429002e-22 1.237439e-22 3.157580e-23 1.571065e-23 1.258009e-23 1.122228e-22
3.025707e+03 1.764858e-22 1.432286e-22 1.240283e-22 3.164110e-23 1.574341e-23 1.260624e-23 1.125089e-22
3.032685e+03 1.768866e-22 1.435578e-22 1.243135e-22 3.170657e-23 1.577625e-23 1.263245e-23 1.127962e-22
3.039678e+03 1.772883e-22 1.438878e-22 1.245993e-22 3.177220e-23 1.580917e-23 1.265873e-23 1.130829e-22
3.046688e+03 1.776909e-22 1.442185e-22 1.248857e-22 3.183800e-23 1.584218e-23 1.268508e-23 1.133709e-22
3.053713e+03 1.780945e-22 1.445500e-22 1.251728e-22 3.190397e-23 1.587526e-23 1.271150e-23 1.136601e-22
3.060755e+03 1.784990e-22 1.448823e-22 1.254606e-22 3.197010e-23 1.590844e-23 1.273798e-23 1.139488e-22
3.067813e+03 1.789045e-22 1.452153e-22 1.257490e-22 3.203640e-23 1.594170e-23 1.276453e-23 1.142391e-22
3.074888e+03 1.793109e-22 1.455491e-22 1.260381e-22 3.210287e-23 1.597504e-23 1.279115e-23 1.145289e-22
3.081979e+03 1.797183e-22 1.458836e-22 1.263279e-22 3.216951e-23 1.600846e-23 1.281784e-23 1.148209e-22
3.089086e+03 1.801266e-22 1.462190e-22 1.266183e-22 3.223632e-23 1.604198e-23 1.284459e-23 1.151118e-22
3.096209e+03 1.805359e-22 1.465551e-22 1.269094e-22 3.230340e-23 1.607578e-23 1.287167e-23 1.154050e-22
3.103349e+03 1.809461e-22 1.468920e-22 1.272012e-22 3.237045e-23 1.610925e-23 1.289830e-23 1.156980e-22
3.110505e+03 1.813573e-22 1.472296e-22 1.274936e-22 3.243777e-23 1.614301e-23 1.292526e-23 1.159908e-22
3.117678e+03 1.817694e-22 1.475681e-22 1.277867e-22 3.250525e-23 1.617686e-23 1.295228e-23 1.162859e-22
3.124867e+03 1.821825e-22 1.479073e-22 1.280806e-22 3.257291e-23 1.621080e-23 1.297938e-23 1.165809e-22
3.132073e+03 1.825966e-22 1.482473e-22 1.283750e-22 3.264074e-23 1.624482e-23 1.300654e-23 1.168761e-22
3.139296e+03 1.830116e-22 1.485881e-22 1.286702e-22 3.270875e-23 1.627893e-23 1.303377e-23 1.171718e-22
3.146535e+03 1.834276e-22 1.489297e-22 1.289660e-22 3.277692e-23 1.631312e-23 1.306108e-23 1.174688e-22
3.153791e+03 1.838446e-22 1.492721e-22 1.292625e-22 3.284527e-23 1.634740e-23 1.308845e-23 1.177671e-22
3.161064e+03 1.842625e-22 1.496152e-22 1.295597e-22 3.291379e-23 1.638177e-23 1.311589e-23 1.180652e-22
3.168353e+03 1.846815e-22 1.499592e-22 1.298577e-22 3.298248e-23 1.641622e-23 1.314340e-23 1.183631e-22
3.175660e+03 1.851014e-22 1.503039e-22 1.301562e-22 3.305135e-23 1.645076e-23 1.317097e-23 1.186630e-22
3.182983e+03 1.855222e-22 1.506495e-22 1.304555e-22 3.312039e-23 1.648538e-23 1.319862e-23 1.189631e-22
3.190323e+03 1.859441e-22 1.509958e-22 1.307555e-22 3.318960e-23 1.652010e-23 1.322634e-23 1.192631e-22
3.197680e+03 1.863669e-22 1.513429e-22 1.310561e-22 3.325899e-23 1.655490e-23 1.325413e-23 1.195650e-22
3.205053e+03 1.867908e-22 1.516909e-22 1.313575e-22 3.332856e-23 1.658979e-23 1.328199e-23 1.198671e-22
3.212444e+03 1.872156e-22 1.520396e-22 1.316595e-22 3.339830e-23 1.662476e-23 1.330992e-23 1.201692e-22
3.219852e+03 1.876414e-22 1.523892e-22 1.319622e-22 3.346821e-23 1.665983e-23 1.333792e-23 1.204731e-22
3.227277e+03 1.880682e-22 1.527395e-22 1.322657e-22 3.353831e-23 1.669498e-23 1.336599e-23 1.207759e-22
3.234719e+03 1.884960e-22 1.530907e-22 1.325698e-22 3.360858e-23 1.673022e-23 1.339413e-23 1.210810e-22
3.242179e+03 1.889248e-22 1.534426e-22 1.328747e-22 3.367902e-23 1.676555e-23 1.342234e-23 1.213859e-22
3.249655e+03 1.893546e-22 1.537954e-22 1.331802e-22 3.374965e-23 1.680096e-23 1.345062e-23 1.216918e-22
3.257149e+03 1.897854e-22 1.541490e-22 1.334864e-22 3.382045e-23 1.683647e-23 1.347898e-23 1.219990e-22
3.264660e+03 1.902172e-22 1.545035e-22 1.337934e-22 3.389143e-23 1.687206e-23 1.350740e-23 1.223060e-22
3.272188e+03 1.906501e-22 1.548587e-22 1.341011e-22 3.396258e-23 1.690775e-23 1.353590e-23 1.226139e-22
3.279734e+03 1.910839e-22 1.552148e-22 1.344095e-22 3.403392e-23 1.694352e-23 1.356447e-23 1.229222e-22
3.287297e+03 1.915187e-22 1.555716e-22 1.347185e-22 3.410544e-23 1.697939e-23 1.359311e-23 1.232309e-22
3.294878e+03 1.919546e-22 1.559293e-22 1.350283e-22 3.417713e-23 1.701534e-23 1.362182e-23 1.235409e-22
3.302476e+03 1.923914e-22 1.562879e-22 1.353389e-22 3.424901e-23 1.705138e-23 1.365060e-23 1.238518e-22
3.310091e+03 1.928293e-22 1.566472e-22 1.356501e-22 3.432106e-23 1.708751e-23 1.367946e-23 1.241630e-22
3.317724e+03 1.932682e-22 1.570074e-22 1.359620e-22 3.439330e-23 1.712374e-23 1.370839e-23 1.244752e-22
3.325375e+03 1.937082e-22 1.573684e-22 1.362747e-22 3.446572e-23 1.716005e-23 1.373739e-23 1.247872e-22
3.333043e+03 1.941491e-22 1.577303e-22 1.365881e-22 3.453832e-23 1.719646e-23 1.376647e-23 1.251011e-22
3.340729e+03 1.945911e-22 1.580929e-22 1.369022e-22 3.461110e-23 1.723295e-23 1.379561e-23 1.254140e-22
3.348433e+03 1.950341e-22 1.584565e-22 1.372171e-22 3.468406e-23 1.726954e-23 1.382484e-23 1.257291e-22
3.356155e+03 1.954782e-22 1.588208e-22 1.375326e-22 3.475721e-23 1.730622e-23 1.385413e-23 1.260442e-22
3.363894e+03 1.959233e-22 1.591860e-22 1.378489e-22 3.483054e-23 1.734299e-23 1.388350e-23 1.263602e-22
3.371651e+03 1.963694e-22 1.595521e-22 1.381659e-22 3.490405e-23 1.737985e-23 1.391294e-23 1.266770e-22
3.379426e+03 1.968166e-22 1.599190e-22 1.384837e-22 3.497775e-23 1.741680e-23 1.394245e-23 1.269938e-22
3.387219e+03 1.972647e-22 1.602867e-22 1.388022e-22 3.505163e-23 1.745385e-23 1.397204e-23 1.273120e-22
3.395030e+03 1.977140e-22 1.606553e-22 1.391214e-22 3.512570e-23 1.749099e-23 1.400170e-23 1.276310e-22
3.402859e+03 1.981643e-22 1.610247e-22 1.394414e-22 3.519995e-23 1.752821e-23 1.403144e-23 1.279500e-22
3.410706e+03 1.986156e-22 1.613950e-22 1.397621e-22 3.527439e-23 1.756554e-23 1.406125e-23 1.282698e-22
3.418571e+03 1.990680e-22 1.617661e-22 1.400835e-22 3.534902e-23 1.760295e-23 1.409114e-23 1.285910e-22
3.426454e+03 1.995215e-22 1.621382e-22 1.404057e-22 3.542383e-23 1.764046e-23 1.412110e-23 1.289122e-22
3.434356e+03 1.999760e-22 1.625110e-22 1.407286e-22 3.549882e-23 1.767807e-23 1.415113e-23 1.292338e-22
3.442275e+03 2.004316e-22 1.628847e-22 1.410523e-22 3.557401e-23 1.771576e-23 1.418124e-23 1.295568e-22
3.450213e+03 2.008882e-22 1.632593e-22 1.413767e-22 3.564938e-23 1.775355e-23 1.421143e-23 1.298811e-22
3.458169e+03 2.013459e-22 1.636348e-22 1.417019e-22 3.572494e-23 1.779144e-23 1.424169e-23 1.302050e-22
3.466144e+03 2.018046e-22 1.640111e-22 1.420278e-22 3.580069e-23 1.782941e-23 1.427203e-23 1.305302e-22
3.474137e+03 2.022644e-22 1.643883e-22 1.423545e-22 3.587662e-23 1.786749e-23 1.430244e-23 1.308559e-22
3.482148e+03 2.027253e-22 1.647663e-22 1.426819e-22 3.595275e-23 1.790565e-23 1.433292e-23 1.311819e-22
3.490178e+03 2.031873e-22 1.651452e-22 1.430101e-22 3.602907e-23 1.794392e-23 1.436349e-23 1.315089e-22
3.498227e+03 2.036504e-22 1.655250e-22 1.433390e-22 3.610557e-23 1.798227e-23 1.439413e-23 1.318369e-22
3.506294e+03 2.041145e-22 1.659057e-22 1.436687e-22 3.618227e-23 1.802073e-23 1.442484e-23 1.321651e-22
3.514379e+03 2.045797e-22 1.662873e-22 1.439992e-22 3.625916e-23 1.805927e-23 1.445564e-23 1.324940e-22
3.522483e+03 2.050460e-22 1.666697e-22 1.443304e-22 3.633624e-23 1.809791e-23 1.448651e-23 1.328241e-22
3.530606e+03 2.055133e-22 1.670530e-22 1.446624e-22 3.641351e-23 1.813665e-23 1.451745e-23 1.331548e-22
3.538748e+03 2.059818e-22 1.674372e-22 1.449951e-22 3.649098e-23 1.817552e-23 1.454851e-23 1.334859e-22
3.546908e+03 2.064513e-22 1.678223e-22 1.453286e-22 3.656863e-23 1.821442e-23 1.457958e-23 1.338179e-22
3.555087e+03 2.069220e-22 1.682083e-22 1.456629e-22 3.664647e-23 1.825345e-23 1.461075e-23 1.341509e-22
3.563285e+03 2.073937e-22 1.685952e-22 1.459980e-22 3.672451e-23 1.829257e-23 1.464201e-23 1.344848e-22
3.571502e+03 2.078666e-22 1.689829e-22 1.463338e-22 3.680275e-23 1.833179e-23 1.467334e-23 1.348191e-22
3.579738e+03 2.083405e-22 1.693716e-22 1.466704e-22 3.688118e-23 1.837111e-23 1.470475e-23 1.351539e-22
3.587993e+03 2.088155e-22 1.697611e-22 1.470078e-22 3.695981e-23 1.841053e-23 1.473624e-23 1.354891e-22
3.596267e+03 2.092917e-22 1.701516e-22 1.473460e-22 3.703862e-23 1.845004e-23 1.476780e-23 1.358259e-22
3.604560e+03 2.097690e-22 1.705429e-22 1.476849e-22 3.711764e-23 1.848965e-23 1.479945e-23 1.361630e-22
3.612872e+03 2.102473e-22 1.709352e-22 1.480246e-22 3.719685e-23 1.852936e-23 1.483117e-23 1.365011e-22
3.621204e+03 2.107268e-22 1.713284e-22 1.483651e-22 3.727626e-23 1.856916e-23 1.486297e-23 1.368392e-22
3.629554e+03 2.112074e-22 1.717224e-22 1.487065e-22 3.735586e-23 1.860907e-23 1.489485e-23 1.371792e-22
3.637924e+03 2.116891e-22 1.721174e-22 1.490485e-22 3.743567e-23 1.864907e-23 1.492681e-23 1.375192e-22
3.646313e+03 2.121720e-22 1.725133e-22 1.493914e-22 3.751566e-23 1.868917e-23 1.495885e-23 1.378601e-22
3.654722e+03 2.126559e-22 1.729101e-22 1.497351e-22 3.759586e-23 1.872937e-23 1.499097e-23 1.382011e-22
3.663149e+03 2.131410e-22 1.733078e-22 1.500795e-22 3.767626e-23 1.876967e-23 1.502316e-23 1.385430e-22
3.671597e+03 2.136272e-22 1.737065e-22 1.504248e-22 3.775685e-23 1.881007e-23 1.505544e-23 1.388859e-22
3.680063e+03 2.141146e-22 1.741060e-22 1.507708e-22 3.783765e-23 1.885057e-23 1.508780e-23 1.392301e-22
3.688550e+03 2.146030e-22 1.745065e-22 1.511177e-22 3.791864e-23 1.889117e-23 1.512024e-23 1.395750e-22
3.697055e+03 2.150927e-22 1.749079e-22 1.514653e-22 3.799984e-23 1.893187e-23 1.515275e-23 1.399198e-22
3.705581e+03 2.155834e-22 1.753103e-22 1.518138e-22 3.808123e-23 1.897267e-23 1.518535e-23 1.402660e-22
3.714126e+03 2.160753e-22 1.757135e-22 1.521630e-22 3.816283e-23 1.901357e-23 1.521803e-23 1.406128e-22
3.722691e+03 2.165684e-22 1.761177e-22 1.525131e-22 3.824462e-23 1.905457e-23 1.525079e-23 1.409600e-22
3.731275e+03 2.170626e-22 1.765228e-22 1.528640e-22 3.832663e-23 1.909567e-23 1.528363e-23 1.413088e-22
3.739880e+03 2.175579e-22 1.769289e-22 1.532156e-22 3.840884e-23 1.913689e-23 1.531657e-23 1.416580e-22
3.748504e+03 2.180544e-22 1.773359e-22 1.535681e-22 3.849126e-23 1.917823e-23 1.534961e-23 1.420082e-22
3.757148e+03 2.185520e-22 1.777438e-22 1.539214e-22 3.857388e-23 1.921966e-23 1.538273e-23 1.423579e-22
3.765812e+03 2.190509e-22 1.781527e-22 1.542755e-22 3.865671e-23 1.926120e-23 1.541593e-23 1.427101e-22
3.774496e+03 2.195508e-22 1.785625e-22 1.546305e-22 3.873974e-23 1.930283e-23 1.544921e-23 1.430618e-22
3.783200e+03 2.200519e-22 1.789733e-22 1.549862e-22 3.882297e-23 1.934457e-23 1.548258e-23 1.434150e-22
3.791924e+03 2.205542e-22 1.793850e-22 1.553428e-22 3.890641e-23 1.938642e-23 1.551602e-23 1.437682e-22
3.800668e+03 2.210577e-22 1.797977e-22 1.557002e-22 3.899006e-23 1.942836e-23 1.554955e-23 1.441229e-22
3.809432e+03 2.215623e-22 1.802113e-22 1.560584e-22 3.907391e-23 1.947041e-23 1.558316e-23 1.444781e-22
3.818217e+03 2.220681e-22 1.806259e-22 1.564175e-22 3.915797e-23 1.951256e-23 1.561685e-23 1.448339e-22
3.827022e+03 2.225751e-22 1.810414e-22 1.567774e-22 3.924224e-23 1.955482e-23 1.565063e-23 1.451911e-22
3.835847e+03 2.230833e-22 1.814579e-22 1.571381e-22 3.932671e-23 1.959717e-23 1.568449e-23 1.455479e-22
3.844693e+03 2.235926e-22 1.818753e-22 1.574996e-22 3.941139e-23 1.963964e-23 1.571843e-23 1.459061e-22
3.853559e+03 2.241032e-22 1.822938e-22 1.578620e-22 3.949628e-23 1.968220e-23 1.575246e-23 1.462659e-22
3.862445e+03 2.246149e-22 1.827131e-22 1.582252e-22 3.958137e-23 1.972487e-23 1.578657e-23 1.466252e-22
3.871352e+03 2.251278e-22 1.831335e-22 1.585893e-22 3.966668e-23 1.976765e-23 1.582076e-23 1.469861e-22
3.880279e+03 2.256419e-22 1.835548e-22 1.589542e-22 3.975220e-23 1.981053e-23 1.585503e-23 1.473480e-22
3.889227e+03 2.261572e-22 1.839771e-22 1.593199e-22 3.983793e-23 1.985351e-23 1.588939e-23 1.477099e-22
3.898195e+03 2.266737e-22 1.844004e-22 1.596865e-22 3.992386e-23 1.989660e-23 1.592384e-23 1.480728e-22
3.907185e+03 2.271913e-22 1.848246e-22 1.600539e-22 4.001001e-23 1.993979e-23 1.595837e-23 1.484372e-22
3.916195e+03 2.277102e-22 1.852498e-22 1.604222e-22 4.009637e-23 1.998310e-23 1.599298e-23 1.488012e-22
3.925226e+03 2.282303e-22 1.856760e-22 1.607913e-22 4.018294e-23 2.002650e-23 1.602768e-23 1.491668e-22
3.934277e+03 2.287516e-22 1.861032e-22 1.611613e-22 4.026973e-23 2.007001e-23 1.606247e-23 1.495329e-22
3.943350e+03 2.292742e-22 1.865314e-22 1.615321e-22 4.035672e-23 2.011363e-23 1.609733e-23 1.499000e-22
3.952443e+03 2.297979e-22 1.869605e-22 1.619038e-22 4.044393e-23 2.015736e-23 1.613229e-23 1.502681e-22
3.961557e+03 2.303228e-22 1.873907e-22 1.622763e-22 4.053136e-23 2.020119e-23 1.616733e-23 1.506359e-22
3.970693e+03 2.308490e-22 1.878218e-22 1.626497e-22 4.061900e-23 2.024513e-23 1.620245e-23 1.510061e-22
3.979849e+03 2.313765e-22 1.882540e-22 1.630240e-22 4.070717e-23 2.028982e-23 1.623847e-23 1.513760e-22
3.989027e+03 2.319050e-22 1.886871e-22 1.633991e-22 4.079492e-23 2.033333e-23 1.627296e-23 1.517469e-22
3.998226e+03 2.324349e-22 1.891212e-22 1.637751e-22 4.088320e-23 2.037759e-23 1.630834e-23 1.521188e-22
4.007445e+03 2.329660e-22 1.895564e-22 1.641519e-22 4.097170e-23 2.042196e-23 1.634381e-23 1.524918e-22
4.016687e+03 2.334983e-22 1.899925e-22 1.645297e-22 4.106042e-23 2.046643e-23 1.637937e-23 1.528649e-22
4.025949e+03 2.340318e-22 1.904297e-22 1.649083e-22 4.114935e-23 2.051102e-23 1.641501e-23 1.532400e-22
4.035233e+03 2.345666e-22 1.908678e-22 1.652877e-22 4.123850e-23 2.055572e-23 1.645074e-23 1.536151e-22
4.044538e+03 2.351026e-22 1.913070e-22 1.656681e-22 4.132787e-23 2.060052e-23 1.648656e-23 1.539909e-22
4.053865e+03 2.356399e-22 1.917472e-22 1.660493e-22 4.141746e-23 2.064543e-23 1.652247e-23 1.543678e-22
